hospital,specialty,date,year,wait_type,total_waiting,0-6 Months,6-12 Months,12-18 Months,18+ Months,pct_over_12m
Rotunda Hospital,Gynaecology,,2020,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Rotunda Hospital,Gynaecology,,2020,Outpatient,28.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Cardiology,,2020,Outpatient,182.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Cardiology,,2020,Outpatient,178.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Cardiology,,2020,Outpatient,73.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Cardiology,,2020,Outpatient,52.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Cardiology,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Cardiology,,2020,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Cardiology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Dermatology,,2020,Outpatient,103.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Dermatology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Otolaryngology (ENT),,2020,Outpatient,179.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Otolaryngology (ENT),,2020,Outpatient,63.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Otolaryngology (ENT),,2020,Outpatient,73.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Geriatric Medicine,,2020,Outpatient,61.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,30.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,26.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,27.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Haematology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,187.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Neurology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,148.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Gynaecology,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Oncology,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,292.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,269.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,175.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,118.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Orthopaedics,,2020,Outpatient,225.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Orthopaedics,,2020,Outpatient,162.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Orthopaedics,,2020,Outpatient,296.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Plastic Surgery,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Plastic Surgery,,2020,Outpatient,94.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Plastic Surgery,,2020,Outpatient,118.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Plastic Surgery,,2020,Outpatient,149.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Plastic Surgery,,2020,Outpatient,125.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Nephrology,,2020,Outpatient,26.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Nephrology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Nephrology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Nephrology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,250.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,208.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,566.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,63.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,78.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,52.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Respiratory Medicine,,2020,Outpatient,57.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Rheumatology,,2020,Outpatient,192.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Rheumatology,,2020,Outpatient,219.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,General Surgery,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,General Surgery,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,General Surgery,,2020,Outpatient,63.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,General Surgery,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Vascular Surgery,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Vascular Surgery,,2020,Outpatient,57.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Vascular Surgery,,2020,Outpatient,40.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Vascular Surgery,,2020,Outpatient,33.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Vascular Surgery,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Infectious Diseases,,2020,Outpatient,69.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Infectious Diseases,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Infectious Diseases,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Urology,,2020,Outpatient,87.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Pain Relief,,2020,Outpatient,100.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Pain Relief,,2020,Outpatient,34.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Pain Relief,,2020,Outpatient,36.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Pain Relief,,2020,Outpatient,34.0,0.0,0.0,0.0,0.0,0.0
St. Vincent's University Hospital,Pain Relief,,2020,Outpatient,29.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Cardiology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Cardiology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Dermatology,,2020,Outpatient,39.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Dermatology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Endocrinology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Endocrinology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Otolaryngology (ENT),,2020,Outpatient,95.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Otolaryngology (ENT),,2020,Outpatient,52.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Otolaryngology (ENT),,2020,Outpatient,53.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Otolaryngology (ENT),,2020,Outpatient,60.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,38.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Orthopaedics,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,143.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Paediatrics,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,44.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,31.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Maxillo-Facial,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Nephrology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Nephrology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,67.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Respiratory Medicine,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,181.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Surgery,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,88.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,62.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,64.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,24.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,General Medicine,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,120.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,151.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,85.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,82.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,50.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,19.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,10.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Urology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Letterkenny University Hospital,Anaesthetics,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Dermatology,,2020,Outpatient,109.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Dermatology,,2020,Outpatient,90.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Dermatology,,2020,Outpatient,41.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Dermatology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,46.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,15.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Endocrinology,,2020,Outpatient,61.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Diabetes Mellitus,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Diabetes Mellitus,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,201.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Otolaryngology (ENT),,2020,Outpatient,112.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Haematology,,2020,Outpatient,29.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Haematology,,2020,Outpatient,16.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Haematology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Haematology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Haematology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,46.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,68.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,31.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Neurology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Gynaecology,,2020,Outpatient,87.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Oncology,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Ophthalmology,,2020,Outpatient,118.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Orthopaedics,,2020,Outpatient,207.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Orthopaedics,,2020,Outpatient,166.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Orthopaedics,,2020,Outpatient,148.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Orthopaedics,,2020,Outpatient,23.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Paediatrics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Paediatrics,,2020,Outpatient,128.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Paediatrics,,2020,Outpatient,120.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Paediatrics,,2020,Outpatient,22.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,20.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,14.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Nephrology,,2020,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Rheumatology,,2020,Outpatient,110.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Rheumatology,,2020,Outpatient,166.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Rheumatology,,2020,Outpatient,36.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Rheumatology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,111.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,96.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Surgery,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,332.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,137.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,118.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,72.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,35.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,General Medicine,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Radiotherapy,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Urology,,2020,Outpatient,39.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Urology,,2020,Outpatient,44.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Urology,,2020,Outpatient,64.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Urology,,2020,Outpatient,49.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Urology,,2020,Outpatient,53.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Pain Relief,,2020,Outpatient,47.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Pain Relief,,2020,Outpatient,54.0,0.0,0.0,0.0,0.0,0.0
Sligo University Hospital,Immunology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Galway University Hospitals,Cardiology,,2020,Outpatient,265.0,0.0,0.0,0.0,0.0,0.0
Galway University Hospitals,Cardiology,,2020,Outpatient,261.0,0.0,0.0,0.0,0.0,0.0
Galway University Hospitals,Cardiology,,2020,Outpatient,88.0,0.0,0.0,0.0,0.0,0.0
Galway University Hospitals,Cardiology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Galway University Hospitals,Cardiology,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Galway University Hospitals,Dermatology,,2020,Outpatient,214.0,0.0,0.0,0.0,0.0,0.0
Galway University Hospitals,Dermatology,,2020,Outpatient,787.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paed Nephrology,,2020,Outpatient,56.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paed Nephrology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,172.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,271.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,205.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,704.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Respiratory Medicine,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Dermatology,,2020,Outpatient,487.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Developmental Paediatrics,,2020,Outpatient,88.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Developmental Paediatrics,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Plastic Surgery,,2020,Outpatient,53.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,80.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,97.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,508.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,4.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Rheumatology,,2020,Outpatient,11.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical Neurophysiology,,2020,Outpatient,16.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical Neurophysiology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,150.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,158.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,125.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,643.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,51.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,57.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,38.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical (Medical) Genetics,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Dental Surgery,,2020,Outpatient,69.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Dental Surgery,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Surgery,,2020,Outpatient,22.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Urology,,2020,Outpatient,129.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Urology,,2020,Outpatient,371.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Urology,,2020,Outpatient,16.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical Immunology,,2020,Outpatient,111.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical Immunology,,2020,Outpatient,118.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical Immunology,,2020,Outpatient,849.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical Immunology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Clinical Immunology,,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Paediatric Anaesthetics,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Immunology,,2020,Outpatient,59.0,0.0,0.0,0.0,0.0,0.0
Children's Health Ireland,Immunology,,2020,Outpatient,37.0,0.0,0.0,0.0,0.0,0.0
Naas General Hospital,Cardiology,,2020,Outpatient,91.0,0.0,0.0,0.0,0.0,0.0
Naas General Hospital,Cardiology,,2020,Outpatient,146.0,0.0,0.0,0.0,0.0,0.0
Naas General Hospital,Cardiology,,2020,Outpatient,125.0,0.0,0.0,0.0,0.0,0.0
Naas General Hospital,Cardiology,,2020,Outpatient,96.0,0.0,0.0,0.0,0.0,0.0
Naas General Hospital,Cardiology,,2020,Outpatient,47.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Otolaryngology (ENT),,2020,Outpatient,2.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Gastro-Enterology,,2020,Outpatient,207.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Gastro-Enterology,,2020,Outpatient,286.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Gastro-Enterology,,2020,Outpatient,16.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Gastro-Enterology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Geriatric Medicine,,2020,Outpatient,17.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Geriatric Medicine,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Gynaecology,,2020,Outpatient,27.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Ophthalmology,,2020,Outpatient,5.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Ophthalmology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Ophthalmology,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Ophthalmology,,2020,Outpatient,1.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,General Surgery,,2020,Outpatient,134.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,General Surgery,,2020,Outpatient,88.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,General Surgery,,2020,Outpatient,52.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,General Surgery,,2020,Outpatient,45.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,General Surgery,,2020,Outpatient,36.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Vascular Surgery,,2020,Outpatient,61.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Vascular Surgery,,2020,Outpatient,3.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Vascular Surgery,,2020,Outpatient,8.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Vascular Surgery,,2020,Outpatient,6.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Vascular Surgery,,2020,Outpatient,7.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Urology,,2020,Outpatient,12.0,0.0,0.0,0.0,0.0,0.0
St. Michael's Hospital,Urology,,2020,Outpatient,9.0,0.0,0.0,0.0,0.0,0.0
Royal Victoria Eye and Ear Hospital,Otolaryngology (ENT),,2020,Outpatient,302.0,0.0,0.0,0.0,0.0,0.0
